"OrderedDict([('DateTime', datetime.datetime(2021, 7, 20, 18, 55, 28, 893610)), ('pm1_cf', 4), ('pm25_cf', 4), ('pm10_cf', 5), ('pm1', 4), ('pm25', 4), ('pm10', 5)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 52, 13, 542741)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 7), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 52, 29, 61149)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 52, 45, 488131)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 53, 1, 844464)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 7), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 53, 18, 201400)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 9), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 53, 34, 627139)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 53, 50, 143840)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 9), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 54, 6, 498965)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 54, 22, 854636)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 54, 39, 279467)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 8), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 54, 55, 634725)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 55, 11, 151670)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 12), ('pm1', 8), ('pm25', 10), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 55, 27, 506474)), ('pm1_cf', 9), ('pm25_cf', 12), ('pm10_cf', 14), ('pm1', 9), ('pm25', 12), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 55, 43, 930574)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 56, 0, 296840)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 8), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 56, 16, 640305)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 9), ('pm25', 11), ('pm10', 12)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 56, 49, 422567)), ('pm1_cf', 9), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 9), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 57, 5, 778077)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 57, 22, 216288)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 9), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 57, 38, 558064)), ('pm1_cf', 9), ('pm25_cf', 12), ('pm10_cf', 13), ('pm1', 9), ('pm25', 12), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 57, 54, 912615)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 8), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 58, 11, 346857)), ('pm1_cf', 10), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 10), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 58, 27, 690958)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 58, 44, 45436)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 59, 0, 469535)), ('pm1_cf', 8), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 8), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 59, 15, 985822)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 8), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 59, 32, 363941)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 14), ('pm1', 9), ('pm25', 13), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 59, 48, 693377)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 9), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 0, 5, 131092)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 0, 21, 470129)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 0, 36, 984180)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 0, 53, 337654)), ('pm1_cf', 8), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 8), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 1, 9, 760747)), ('pm1_cf', 8), ('pm25_cf', 12), ('pm10_cf', 13), ('pm1', 8), ('pm25', 12), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 1, 26, 116966)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 8), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 1, 42, 465779)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 8), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 1, 57, 980310)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 2, 14, 403640)), ('pm1_cf', 8), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 8), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 2, 30, 757794)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 2, 47, 116983)), ('pm1_cf', 8), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 8), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 3, 3, 535746)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 3, 36, 245332)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 7), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 3, 52, 949956)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 4, 9, 583483)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 8), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 4, 25, 937566)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 4, 58, 437425)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 8), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 5, 14, 791104)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 7), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 5, 31, 425978)), ('pm1_cf', 7), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 7), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 5, 47, 222893)), ('pm1_cf', 8), ('pm25_cf', 12), ('pm10_cf', 13), ('pm1', 8), ('pm25', 12), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 6, 3, 645362)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 8), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 6, 19, 999941)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 8), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 6, 36, 354102)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 9), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 6, 52, 778994)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 7, 9, 146949)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 9), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 7, 25, 485452)), ('pm1_cf', 8), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 8), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 7, 41, 353)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 9), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 7, 57, 424371)), ('pm1_cf', 9), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 9), ('pm25', 11), ('pm10', 11)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 8, 30, 130956)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 11), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 8, 46, 554823)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 15), ('pm1', 10), ('pm25', 13), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 9, 2, 72841)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 9, 18, 422110)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 10), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 9, 34, 775154)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 9, 51, 206864)), ('pm1_cf', 11), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 11), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 10, 7, 554665)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 10, 23, 909521)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 10, 40, 334605)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 14), ('pm1', 10), ('pm25', 13), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 10, 56, 689531)), ('pm1_cf', 11), ('pm25_cf', 13), ('pm10_cf', 14), ('pm1', 11), ('pm25', 13), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 11, 13, 43487)), ('pm1_cf', 10), ('pm25_cf', 12), ('pm10_cf', 13), ('pm1', 10), ('pm25', 12), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 11, 29, 467938)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 11, 45, 822599)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 12, 2, 176867)), ('pm1_cf', 8), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 8), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 12, 18, 601369)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 10), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 12, 34, 955384)), ('pm1_cf', 10), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 10), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 12, 51, 319500)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 14), ('pm1', 9), ('pm25', 13), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 13, 7, 733335)), ('pm1_cf', 9), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 9), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 13, 24, 87874)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 15), ('pm1', 9), ('pm25', 13), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 13, 40, 441761)), ('pm1_cf', 9), ('pm25_cf', 12), ('pm10_cf', 13), ('pm1', 9), ('pm25', 12), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 13, 55, 957253)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 15), ('pm1', 9), ('pm25', 13), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 14, 12, 386869)), ('pm1_cf', 10), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 10), ('pm25', 15), ('pm10', 16)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 14, 45, 89413)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 15, 1, 513483)), ('pm1_cf', 11), ('pm25_cf', 13), ('pm10_cf', 15), ('pm1', 11), ('pm25', 13), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 15, 17, 866429)), ('pm1_cf', 10), ('pm25_cf', 12), ('pm10_cf', 14), ('pm1', 10), ('pm25', 12), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 15, 34, 236315)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 14), ('pm1', 10), ('pm25', 13), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 15, 50, 642982)), ('pm1_cf', 9), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 9), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 16, 6, 996795)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 10), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 16, 23, 350221)), ('pm1_cf', 11), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 11), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 16, 39, 773013)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 12), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 16, 56, 140813)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 11), ('pm25', 14), ('pm10', 15)])"
""
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 17, 46, 95240)), ('pm1_cf', 9), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 9), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 18, 2, 519992)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 18, 18, 873084)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 12), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 18, 35, 236837)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 18, 51, 930519)), ('pm1_cf', 11), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 11), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 19, 8, 564546)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 11), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 19, 24, 916628)), ('pm1_cf', 10), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 10), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 19, 41, 339907)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 11), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 19, 57, 692041)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 20, 14, 43861)), ('pm1_cf', 10), ('pm25_cf', 13), ('pm10_cf', 13), ('pm1', 10), ('pm25', 13), ('pm10', 13)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 20, 30, 466556)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 11), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 20, 46, 818180)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 21, 3, 170206)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 12), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 21, 19, 591570)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 21, 35, 943551)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 12), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 21, 52, 295662)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 13), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 22, 8, 726713)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 12), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 22, 25, 76738)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 22, 41, 420211)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 22, 57, 841824)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 12), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 23, 14, 196524)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 11), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 23, 30, 545362)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 12), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 23, 46, 967590)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 24, 3, 326871)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 10), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 24, 19, 668947)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 11), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 24, 36, 89521)), ('pm1_cf', 11), ('pm25_cf', 14), ('pm10_cf', 14), ('pm1', 11), ('pm25', 14), ('pm10', 14)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 24, 53, 296856)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 25, 10, 264297)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 25, 26, 611639)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 14), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 25, 42, 963459)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 25, 59, 806286)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 26, 16, 306829)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 17), ('pm1', 11), ('pm25', 15), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 26, 32, 648133)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 12), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 26, 49, 68461)), ('pm1_cf', 11), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 11), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 27, 5, 418606)), ('pm1_cf', 10), ('pm25_cf', 15), ('pm10_cf', 17), ('pm1', 10), ('pm25', 15), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 27, 21, 768672)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 27, 38, 470455)), ('pm1_cf', 11), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 11), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 12, 27, 54, 276812)), ('pm1_cf', 13), ('pm25_cf', 19), ('pm10_cf', 21), ('pm1', 13), ('pm25', 19), ('pm10', 21)])"
